NCESSchoolID,inputAddress,matchIndicator,matchType,outputAddress,lonLat,tigerLineId,unkDontCare
"481611021298","7120 N ELDRIDGE PKWY, Houston, TX, 77041","Match","Exact","7120 N Eldridge Pkwy, HOUSTON, TX, 77041","-95.60839,29.876366","96153069","R"
"481611021297","6100 QUEENSTON, Houston, TX, 77084","Match","Non_Exact","6100 Queenston Blvd, HOUSTON, TX, 77084","-95.66928,29.86407","96645621","R"
"480771010724","1300 GEARS RD, Houston, TX, 77067","Match","Exact","1300 Gears Rd, HOUSTON, TX, 77067","-95.43426,29.946136","96043572","R"
"480771010723","6300 IRVINGTON, Houston, TX, 77022","Match","Non_Exact","6300 Irvington Blvd, HOUSTON, TX, 77022","-95.36106,29.815666","233410094","R"
"482364002478","801 BROADWAY ST, Houston, TX, 77012","Match","Exact","801 Broadway St, HOUSTON, TX, 77012","-95.278366,29.719284","96085533","L"
"482364002479","1262 MAE DR, Houston, TX, 77015","Match","Exact","1262 Mae Dr, HOUSTON, TX, 77015","-95.22046,29.768919","96626176","R"
"480141812485","5052 SCOTT ST, Houston, TX, 77004","Match","Exact","5052 Scott St, HOUSTON, TX, 77004","-95.35503,29.71354","96074016","R"
"482364002474","139 E 20TH ST, Houston, TX, 77008","Match","Exact","139 E 20th St, HOUSTON, TX, 77008","-95.39743,29.804005","96055735","L"
"482364002472","4900 SIMSBROOK DR, Houston, TX, 77045","Match","Exact","4900 Simsbrook Dr, HOUSTON, TX, 77045","-95.454094,29.619772","96593272","R"
"481970001909","5533 WHITMAN AVE, Fort Worth, TX, 76133","Match","Exact","5533 Whitman Ave, FT WORTH, TX, 76133","-97.38366,32.665253","101882507","L"
"482364012659","5445 W ALABAMA, Houston, TX, 77056","Match","Exact","5445 W Alabama, HOUSTON, TX, 77056","-95.473854,29.737913","96033154","L"
"481970001908","4200 DORSEY ST, Fort Worth, TX, 76119","Match","Exact","4200 Dorsey St, FORT WORTH, TX, 76119","-97.262764,32.66603","101899250","R"
"481970001907","701 S HUGHES AVE, Fort Worth, TX, 76103","Match","Exact","701 S Hughes Ave, FORT WORTH, TX, 76103","-97.25666,32.737286","101897123","L"
"482364012656","6411 LAREDO ST, Houston, TX, 77020","Match","Exact","6411 Laredo St, HOUSTON, TX, 77020","-95.30616,29.780857","96080467","L"
"272124004948","1700 2ND STREET NE, Minneapolis, MN, 55413","Match","Exact","1700 2nd St NE, MINNEAPOLIS, MN, 55413","-93.266136,45.005352","43835584","L"
"481970001905","2613 ROOSEVELT AVE, Fort Worth, TX, 76164","Match","Exact","2613 Roosevelt Ave, FT WORTH, TX, 76164","-97.36838,32.79214","101855366","L"
"482364012655","4400 W 18TH ST, Houston, TX, 77092","Match","Non_Exact","4400 W 18th St, HOUSTON, TX, 77008","-95.45477,29.80151","96029059","L"
"272124004945","942 19TH AVE S, Minneapolis, MN, 55404","Match","Exact","942 19th Ave S, MINNEAPOLIS, MN, 55404","-93.245705,44.963127","43836129","L"
"481970001904","1501 W SEMINARY DR, Fort Worth, TX, 76115","Match","Exact","1501 W Seminary Dr, FORT WORTH, TX, 76115","-97.34377,32.684635","102132742","L"
"481970001903","1600 BOLTON ST, Fort Worth, TX, 76111","Match","Exact","1600 Bolton St, FORT WORTH, TX, 76111","-97.300224,32.78581","101858824","R"
"120039008332","1400 NW 36TH ST, Miami, FL, 33142","Match","Exact","1400 NW 36th St, MIAMI, FL, 33142","-80.21991,25.809645","116005340","L"
"272124004940","700 22ND AVE NE, Minneapolis, MN, 55418","Match","Exact","700 22nd Ave NE, MINNEAPOLIS, MN, 55418","-93.25237,45.009876","43631239","R"
"120039008336","15020 SW 102ND AVE, Miami, FL, 33185","Match","Non_Exact","15020 SW 102nd Ave, MIAMI, FL, 33176","-80.35809,25.629944","115983041","R"
"482364002469","6701 ROXBURY, Houston, TX, 77087","Match","Non_Exact","6701 Roxbury Rd, HOUSTON, TX, 77087","-95.30982,29.672276","96091318","L"
"481970001902","6817 CUMBERLAND RD, Fort Worth, TX, 76116","Match","Exact","6817 Cumberland Rd, FT WORTH, TX, 76116","-97.426834,32.705296","101881446","L"
"481970001901","1300 CONNER AVE, Fort Worth, TX, 76105","Match","Exact","1300 Conner Ave, FT WORTH, TX, 76105","-97.28727,32.733467","101891660","R"
"481970001900","3020 BIGHAM BLVD, Fort Worth, TX, 76116","Match","Exact","3020 Bigham Blvd, FORT WORTH, TX, 76116","-97.427414,32.73136","101879903","R"
"482364002466","7414 FAIRWAY DR, Houston, TX, 77087","Match","Exact","7414 Fairway Dr, HOUSTON, TX, 77087","-95.29479,29.689383","96091952","R"
"482364002463","901 SUE BARNETT DR, Houston, TX, 77018","Match","Exact","901 Sue Barnett Dr, HOUSTON, TX, 77018","-95.412735,29.82333","96639795","L"
"482364002464","7185 SANTA FE, Houston, TX, 77061","Match","Non_Exact","7185 Santa Fe Dr, HOUSTON, TX, 77061","-95.30252,29.661606","96092222","L"
"482364002461","5002 ALMEDA GENOA RD, Houston, TX, 77048","Match","Non_Exact","5002 Almeda-Genoa Rd, HOUSTON, TX, 77048","-95.337395,29.620955","96593758","R"
"270039304758","2912 28TH AVE., Minneapolis, MN, 55406","Match","Exact","2912 28th Ave, MINNEAPOLIS, MN, 55406","-93.2316,44.949886","43639701","R"
"482364002462","520 MERCURY, Houston, TX, 77013","Match","Non_Exact","520 Mercury Dr, HOUSTON, TX, 77013","-95.246735,29.779596","96084712","R"
"272124001861","4030 CHOWEN AVE S, Minneapolis, MN, 55410","Match","Exact","4030 Chowen Ave S, MINNEAPOLIS, MN, 55410","-93.325226,44.929943","43627667","R"
"482364002460","7101 CANAL ST, Houston, TX, 77011","Match","Exact","7101 Canal St, HOUSTON, TX, 77011","-95.298904,29.739254","96083104","L"
"272124001865","5821 WENTWORTH AVE S, Minneapolis, MN, 55419","Match","Exact","5821 Wentworth Ave S, MINNEAPOLIS, MN, 55419","-93.28064,44.897854","43679017","L"
"272124001866","3611 20TH AVE S, Minneapolis, MN, 55407","Match","Exact","3611 20th Ave S, MINNEAPOLIS, MN, 55407","-93.243546,44.937477","43639161","L"
"483873004350","637 N MAIN AVE, San Antonio, TX, 78205","Match","Exact","637 N Main Ave, SAN ANTONIO, TX, 78205","-98.49404,29.43324","101526096","L"
"272124001868","3900 W RIVER PKWY, Minneapolis, MN, 55406","Match","Exact","3900 W River Pkwy, MINNEAPOLIS, MN, 55406","-93.202705,44.93241","43853772","R"
"120039008345","1901 NW 127 ST, Miami, FL, 33167","Match","Exact","1901 NW 127th St, MIAMI, FL, 33167","-80.231186,25.8903","116032670","R"
"360007702569","1458 YORK AVE, New York, NY, 10021","Match","Non_Exact","1458 York Ave, NEW YORK, NY, 10075","-73.95115,40.770386","59658398","R"
"484095004659","11914 DRAGON LN, San Antonio, TX, 78252","Match","Exact","11914 Dragon Ln, SAN ANTONIO, TX, 78252","-98.670784,29.305372","101507939","L"
"120039007016","1150 SW 1ST ST, Miami, FL, 33130","Match","Exact","1150 SW 1st St, MIAMI, FL, 33130","-80.21381,25.77253","116016849","L"
"484095004658","11914 DRAGON LN, San Antonio, TX, 78252","Match","Exact","11914 Dragon Ln, SAN ANTONIO, TX, 78252","-98.670784,29.305372","101507939","L"
"484095004657","11914 DRAGON LN, San Antonio, TX, 78252","Match","Exact","11914 Dragon Ln, SAN ANTONIO, TX, 78252","-98.670784,29.305372","101507939","L"
"483873004348","1930 WAVERLY AVE, San Antonio, TX, 78228","Match","Exact","1930 Waverly Ave, SAN ANTONIO, TX, 78228","-98.540695,29.448866","101512745","L"
"483873004349","6718 PECAN VLY DR, San Antonio, TX, 78223","Match","Exact","6718 Pecan Valley Dr, SAN ANTONIO, TX, 78223","-98.44421,29.360746","101535214","L"
"482364002458","725 E LITTLE YORK RD, Houston, TX, 77076","Match","Exact","725 Little York Rd, HOUSTON, TX, 77076","-95.37147,29.87023","96056296","L"
"482364002459","3919 WARD ST, Houston, TX, 77021","Match","Exact","3919 Ward St, HOUSTON, TX, 77021","-95.36205,29.692112","96088315","L"
"484095004660","11914 DRAGON LN, San Antonio, TX, 78252","Match","Exact","11914 Dragon Ln, SAN ANTONIO, TX, 78252","-98.670784,29.305372","101507939","L"
"482364002456","12405 CARLSBAD ST, Houston, TX, 77085","Match","Exact","12405 Carlsbad St, HOUSTON, TX, 77085","-95.49909,29.626707","96354111","L"
"483873004343","207 LINCOLNSHIRE DR, San Antonio, TX, 78220","Match","Exact","207 Lincolnshire Dr, SAN ANTONIO, TX, 78220","-98.4387,29.41124","101531811","L"
"482364002457","6333 S BRAESWOOD, Houston, TX, 77096","Match","Non_Exact","6333 S Braeswood Blvd, HOUSTON, TX, 77096","-95.50364,29.676544","96604188","L"
"482364002454","4910 COLLINGSWORTH ST, Houston, TX, 77026","Match","Exact","4910 Collingsworth St, HOUSTON, TX, 77026","-95.32088,29.793653","96079130","R"
"483873004341","4702 E HOUSTON ST, San Antonio, TX, 78220","Match","Exact","4702 E Houston St, SAN ANTONIO, TX, 78220","-98.40097,29.423998","101693330","R"
"483873004346","314 ASTOR ST, San Antonio, TX, 78210","Match","Exact","314 Astor St, SAN ANTONIO, TX, 78210","-98.46933,29.387526","101533828","R"
"482364002453","703 E 17TH ST, Houston, TX, 77008","Match","Exact","703 E 17th St, HOUSTON, TX, 77008","-95.39086,29.80068","96055868","L"
"483873004344","318 MARTIN LUTHER KING, San Antonio, TX, 78203","Match","Non_Exact","318 Martin Luther King Dr, SAN ANTONIO, TX, 78203","-98.47441,29.413294","101528871","R"
"482364002450","6230 DUMFRIES DR, Houston, TX, 77096","Match","Exact","6230 Dumfries Dr, HOUSTON, TX, 77096","-95.50089,29.670969","96037672","R"
"483873004345","701 SANTA MONICA ST, San Antonio, TX, 78212","Match","Exact","701 Santa Monica St, SAN ANTONIO, TX, 78212","-98.504395,29.471523","101522841","R"
"482364002451","9533 SKYLINE DR, Houston, TX, 77063","Match","Exact","9533 Skyline Dr, HOUSTON, TX, 77063","-95.53336,29.72724","96030846","L"
"361773001596","237 LIDO BLVD, Long Beach, NY, 11561","Match","Exact","237 Lido Blvd, LONG BEACH, NY, 11561","-73.63194,40.58805","147682818","L"
"361773001597","601 LINDELL BLVD, Long Beach, NY, 11561","Match","Exact","601 Lindell Blvd, LONG BEACH, NY, 11561","-73.68134,40.59157","147679498","L"
"361773001595","456 NEPTUNE BLVD, Long Beach, NY, 11561","Match","Exact","456 Neptune Blvd, LONG BEACH, NY, 11561","-73.64673,40.589428","147682566","R"
"480771006638","700 W RD, Houston, TX, 77038","Match","Exact","700 West Rd, HOUSTON, TX, 77038","-95.43682,29.914646","96043738","R"
"483873004360","3118 ELGIN AVE, San Antonio, TX, 78210","Match","Exact","3118 Elgin Ave, SAN ANTONIO, TX, 78210","-98.44327,29.388641","101531909","L"
"480771006639","160 MILLSTREAM, Houston, TX, 77060","Match","Non_Exact","160 Mill Stream Ln, HOUSTON, TX, 77060","-95.40553,29.930391","96656458","R"
"483873004361","211 W MALONE AVE, San Antonio, TX, 78214","Match","Non_Exact","211 W Malone, SAN ANTONIO, TX, 78214","-98.50493,29.386932","101532585","R"
"272124001857","425 5TH ST NE, Minneapolis, MN, 55413","Match","Exact","425 5th St NE, MINNEAPOLIS, MN, 55413","-93.25676,44.99374","43632834","R"
"360097006034","15 JEWETT PKWY, Buffalo, NY, 14214","Match","Exact","15 Jewett Pkwy, BUFFALO, NY, 14214","-78.84436,42.935085","48295982","R"
"361773001598","239 LIDO BLVD, Long Beach, NY, 11561","Match","Exact","239 Lido Blvd, LONG BEACH, NY, 11561","-73.63186,40.588024","147682818","L"
"361773001599","322 LAGOON DR W, Long Beach, NY, 11561","Match","Exact","322 Lagoon Dr W, LONG BEACH, NY, 11561","-73.63291,40.593563","147682759","R"
"480140013844","4241 WOODCOCK DR STE B 206, San Antonio, TX, 78228","Match","Exact","4241 Woodcock Dr, SAN ANTONIO, TX, 78228","-98.5682,29.485126","101509872","R"
"483873004359","635 RIGSBY AVE, San Antonio, TX, 78210","Match","Exact","635 Rigsby Ave, SAN ANTONIO, TX, 78210","-98.46257,29.398472","101529568","L"
"482364002449","6411 LAREDO ST, Houston, TX, 77020","Match","Exact","6411 Laredo St, HOUSTON, TX, 77020","-95.30616,29.780857","96080467","L"
"120039008362","13850 NW 41ST ST, Miami, FL, 33178","Match","Exact","13850 NW 41st St, MIAMI, FL, 33178","-80.433945,25.8118","116287026","L"
"482364002447","6901 AVE I, Houston, TX, 77011","Match","Exact","6901 Ave I, HOUSTON, TX, 77011","-95.301926,29.741726","96083037","L"
"480021113074","6445 WALZEM RD, San Antonio, TX, 78239","Match","Exact","6445 Walzem Rd, SAN ANTONIO, TX, 78239","-98.36411,29.502573","101586151","L"
"482364002445","7301 NORDLING, Houston, TX, 77076","Match","Non_Exact","7301 Nordling Rd, HOUSTON, TX, 77076","-95.3912,29.86727","96053785","L"
"483873004353","510 MORNINGVIEW DR, San Antonio, TX, 78220","Match","Exact","510 Morningview Dr, SAN ANTONIO, TX, 78220","-98.428375,29.41045","101532375","R"
"272124001859","425 5TH ST NE, Minneapolis, MN, 55413","Match","Exact","425 5th St NE, MINNEAPOLIS, MN, 55413","-93.25676,44.99374","43632834","R"
"483873004354","1026 THOMPSON PL, San Antonio, TX, 78226","Match","Exact","1026 Thompson Pl, SAN ANTONIO, TX, 78226","-98.54046,29.395243","101709186","L"
"482364002444","4803 BRINKMAN ST, Houston, TX, 77018","Match","Exact","4803 Brinkman St, HOUSTON, TX, 77018","-95.41628,29.835625","96054249","L"
"483873004352","1915 W OLMOS DR, San Antonio, TX, 78201","Match","Exact","1915 W Olmos Dr, SAN ANTONIO, TX, 78201","-98.52628,29.47363","101513319","R"
"480003013197","1825 MARKET CENTER BLVD STE 500, Dallas, TX, 75207","Match","Exact","1825 Market Center Blvd, DALLAS, TX, 75207","-96.82318,32.794685","102905168","L"
"483873004357","996 S HACKBERRY, San Antonio, TX, 78210","Match","Exact","996 S Hackberry, SAN ANTONIO, TX, 78210","-98.473236,29.409355","101528894","L"
"483873004358","734 GLAMIS AVE, San Antonio, TX, 78223","Match","Exact","734 Glamis Ave, SAN ANTONIO, TX, 78223","-98.44199,29.379519","101534985","R"
"482364002442","14000 STANCLIFF ST, Houston, TX, 77045","Match","Exact","14000 Stancliff St, HOUSTON, TX, 77045","-95.45404,29.622826","96593261","R"
"483873004355","325 PRUITT AVE, San Antonio, TX, 78204","Match","Exact","325 Pruitt Ave, SAN ANTONIO, TX, 78204","-98.506676,29.398796","101526914","R"
"483873004356","115 W JOSEPHINE ST, San Antonio, TX, 78212","Match","Non_Exact","115 W Josephine, SAN ANTONIO, TX, 78212","-98.48256,29.44572","101686425","R"
"120039000400","6801 SW 24TH ST, Miami, FL, 33155","Match","Exact","6801 SW 24th St, MIAMI, FL, 33155","-80.30557,25.74804","614075629","R"
"120039000401","1950 SW 13TH AVE, Miami, FL, 33145","Match","Exact","1950 SW 13th Ave, MIAMI, FL, 33145","-80.21627,25.75389","116019159","R"
"483873004371","1130 E SUNSHINE DR, San Antonio, TX, 78228","Match","Exact","1130 E Sunshine Dr, SAN ANTONIO, TX, 78228","-98.56443,29.472986","101717212","L"
"120039000404","5400 SW 112TH CT, Miami, FL, 33165","Match","Exact","5400 SW 112th Ct, MIAMI, FL, 33165","-80.376076,25.716597","115972139","R"
"272124001882","1421 SPRUCE PLACE, Minneapolis, MN, 55403","Match","Exact","1421 Spruce Pl, MINNEAPOLIS, MN, 55403","-93.28081,44.96856","43632068","L"
"481623007249","9510 BROCKBANK DR, Dallas, TX, 75220","Match","Exact","9510 Brockbank Dr, DALLAS, TX, 75220","-96.87536,32.866787","102890832","R"
"317866001718","9503 WALNUT ST, Omaha, NE, 68124","Match","Exact","9503 Walnut St, OMAHA, NE, 68124","-96.06109,41.241978","116973219","L"
"317866001715","11444 HASCALL, Omaha, NE, 68144","Match","Non_Exact","11444 Hascall St, OMAHA, NE, 68144","-96.0921,41.229195","116972574","R"
"317866001714","3535 PADDOCK RD, Omaha, NE, 68124","Match","Exact","3535 Paddock Rd, OMAHA, NE, 68124","-96.05747,41.226585","116973502","L"
"482364002439","4202 LIBERTY RD, Houston, TX, 77026","Match","Exact","4202 Liberty Rd, HOUSTON, TX, 77026","-95.32788,29.78606","96078685","R"
"482364002436","155 COOPER, Houston, TX, 77076","Match","Non_Exact","155 Cooper Rd, HOUSTON, TX, 77076","-95.37857,29.860146","96056202","L"
"317866001716","2514 S 108TH ST, Omaha, NE, 68144","Match","Exact","2514 S 108th St, OMAHA, NE, 68144","-96.08147,41.23667","116972755","R"
"482364002437","7521 AVE H, Houston, TX, 77012","Match","Exact","7521 Ave H, HOUSTON, TX, 77012","-95.28973,29.737204","96083357","L"
"483312006023","4646 HAMILTON WOLFE, San Antonio, TX, 78229","Match","Non_Exact","4646 Hamilton Wolfe Rd, SAN ANTONIO, TX, 78229","-98.57818,29.521086","609933345","L"
"120039000405","314 NW 12TH ST, Miami, FL, 33136","Match","Exact","314 NW 12th St, MIAMI, FL, 33136","-80.200134,25.785843","116017592","L"
"317866001711","7500 WESTERN AVE, Omaha, NE, 68114","Match","Exact","7500 Western Ave, OMAHA, NE, 68114","-96.02943,41.270565","116975605","R"
"483873004364","247 BANGOR DR, San Antonio, TX, 78228","Match","Exact","247 Bangor Dr, SAN ANTONIO, TX, 78228","-98.57416,29.454556","101510181","R"
"482364002434","1101 QUITMAN, Houston, TX, 77009","Match","Non_Exact","1101 Quitman St, HOUSTON, TX, 77009","-95.359955,29.782207","96068164","L"
"120039000406","1775 NW 60TH ST, Miami, FL, 33142","Match","Exact","1775 NW 60th St, MIAMI, FL, 33142","-80.22698,25.829878","116004882","R"
"317866001710","8601 HARNEY STREET, Omaha, NE, 68114","Match","Exact","8601 Harney St, OMAHA, NE, 68114","-96.0458,41.257244","117016611","L"
"482364002435","2500 BROADWAY ST, Houston, TX, 77012","Match","Exact","2500 Broadway St, HOUSTON, TX, 77012","-95.27798,29.70435","96611009","R"
"483873004365","1300 DELGADO ST, San Antonio, TX, 78207","Match","Exact","1300 Delgado St, SAN ANTONIO, TX, 78207","-98.52809,29.438757","101516353","L"
"120039000407","505 NW 20TH ST, Miami, FL, 33127","Match","Exact","505 NW 20th St, MIAMI, FL, 33127","-80.20268,25.795279","116017304","R"
"317866001713","3534 S 108TH ST, Omaha, NE, 68144","Match","Exact","3534 S 108th St, OMAHA, NE, 68144","-96.081535,41.225994","116972857","R"
"482364002432","6900 SCOTT ST, Houston, TX, 77021","Match","Exact","6900 Scott St, HOUSTON, TX, 77021","-95.36285,29.690674","96088316","R"
"483873004362","4826 SEABREEZE DR, San Antonio, TX, 78220","Match","Exact","4826 Seabreeze Dr, SAN ANTONIO, TX, 78220","-98.399765,29.40183","101537119","R"
"317866001712","8201 PACIFIC STREET, Omaha, NE, 68114","Match","Exact","8201 Pacific St, OMAHA, NE, 68114","-96.040215,41.248787","116980781","L"
"482364002433","5100 GULFTON ST, Houston, TX, 77081","Match","Exact","5100 Gulfton St, HOUSTON, TX, 77081","-95.4681,29.716606","96615054","R"
"483873004363","4635 E HOUSTON ST, San Antonio, TX, 78220","Match","Exact","4635 E Houston St, SAN ANTONIO, TX, 78220","-98.40243,29.424034","634272417","L"
"483873004368","723 DONALDSON AVE, San Antonio, TX, 78201","Match","Exact","723 Donaldson Ave, SAN ANTONIO, TX, 78201","-98.5372,29.463737","101512622","R"
"482364002431","2112 CROCKETT ST, Houston, TX, 77007","Match","Exact","2112 Crockett St, HOUSTON, TX, 77007","-95.37943,29.773687","96065753","R"
"483873004369","201 PARLAND PL, San Antonio, TX, 78209","Match","Exact","201 Parland Pl, SAN ANTONIO, TX, 78209","-98.465645,29.458399","101525160","L"
"483873004366","1214 GUADALUPE ST, San Antonio, TX, 78207","Match","Exact","1214 Guadalupe St, SAN ANTONIO, TX, 78207","-98.51342,29.418262","101517781","L"
"481623007244","3313 S BECKLEY AVE BLDG E, Dallas, TX, 75224","Match","Non_Exact","3313 S Beckley Ave, DALLAS, TX, 75224","-96.82297,32.704308","103192121","R"
"480144113102","319 MULBERRY AVE, San Antonio, TX, 78212","Tie"
"120039000410","4750 NW 22ND AVE, Miami, FL, 33142","Match","Exact","4750 NW 22nd Ave, MIAMI, FL, 33142","-80.23248,25.818369","116002362","L"
"480144013813","9901 WINDMILL LAKES BLVD, Houston, TX, 77075","Match","Exact","9901 Windmill Lakes Blvd, HOUSTON, TX, 77075","-95.24017,29.623318","96594088","R"
"120039000411","500 NW 67TH ST, Miami, FL, 33150","Match","Exact","500 NW 67th St, MIAMI, FL, 33150","-80.204636,25.836073","116004847","L"
"120039000412","8001 SW 36TH ST, Miami, FL, 33155","Match","Exact","8001 SW 36th St, MIAMI, FL, 33155","-80.32552,25.736917","115976431","R"
"272124004903","1042 18TH AVE SE, Minneapolis, MN, 55414","Match","Exact","1042 18th Ave SE, MINNEAPOLIS, MN, 55414","-93.22692,44.989147","43679120","R"
"360007705624","525 W 50TH ST, New York, NY, 10019","Match","Exact","525 W 50th St, NEW YORK, NY, 10019","-73.99283,40.765137","59662114","R"
"483873004382","401 BERKSHIRE AVE, San Antonio, TX, 78210","Match","Exact","401 Berkshire Ave, SAN ANTONIO, TX, 78210","-98.47779,29.398003","101529089","L"
"120039000413","1895 NW 75TH ST, Miami, FL, 33147","Match","Exact","1895 NW 75th St, MIAMI, FL, 33147","-80.22922,25.8432","116056284","R"
"360007702597","220 E 76TH ST, New York, NY, 10021","Match","Exact","220 E 76 St, NEW YORK, NY, 10021","-73.9582,40.772095","59657406","R"
"360007705625","100 HESTER ST, New York, NY, 10002","Match","Exact","100 Hester St, NEW YORK, NY, 10002","-73.992874,40.71648","59654174","L"
"483873004383","600 SANDMEYER ST, San Antonio, TX, 78208","Match","Exact","600 Sandmeyer St, SAN ANTONIO, TX, 78208","-98.45388,29.440603","101530107","R"
"120039000414","8375 SW 16TH ST, Miami, FL, 33155","Match","Exact","8375 SW 16th St, MIAMI, FL, 33155","-80.331276,25.755054","115974495","R"
"272124001878","252 UPTON AVE S, Minneapolis, MN, 55405","Match","Exact","252 Upton Ave S, MINNEAPOLIS, MN, 55405","-93.314735,44.974842","43623237","R"
"360007705622","525 W 50TH ST, New York, NY, 10019","Match","Exact","525 W 50th St, NEW YORK, NY, 10019","-73.99283,40.765137","59662114","R"
"483873004380","2215 LEAL ST, San Antonio, TX, 78207","Match","Exact","2215 Leal St, SAN ANTONIO, TX, 78207","-98.53669,29.43629","101515424","R"
"120039000415","5757 SW 45TH ST, Miami, FL, 33155","Match","Exact","5757 SW 45th St, MIAMI, FL, 33155","-80.28747,25.729372","115978174","R"
"272124001879","3416 4TH AVE S, Minneapolis, MN, 55408","Match","Exact","3416 4th Ave S, MINNEAPOLIS, MN, 55408","-93.27021,44.941017","43633819","R"
"360007705623","350 GRAND ST, New York, NY, 10002","Match","Exact","350 Grand St, NEW YORK, NY, 10002","-73.98928,40.716763","59654284","L"
"483873004381","1950 RIGSBY AVE, San Antonio, TX, 78210","Match","Exact","1950 Rigsby Ave, SAN ANTONIO, TX, 78210","-98.43175,29.398045","101532434","R"
"360007705626","525 W 50TH ST, New York, NY, 10019","Match","Exact","525 W 50th St, NEW YORK, NY, 10019","-73.99283,40.765137","59662114","R"
"481815013488","900 S SAN EDUARDO, San Antonio, TX, 78237","Match","Non_Exact","900 S San Eduardo Ave, SAN ANTONIO, TX, 78237","-98.55991,29.418531","101515151","L"
"272124001870","1250 WEST BROADWAY AVE, Minneapolis, MN, 55411","Match","Exact","1250 W Broadway Ave, MINNEAPOLIS, MN, 55411","-93.29641,44.999157","43623785","R"
"484095004656","11914 DRAGON LN, San Antonio, TX, 78252","Match","Exact","11914 Dragon Ln, SAN ANTONIO, TX, 78252","-98.670784,29.305372","101507939","L"
"484095004655","11914 DRAGON LN, San Antonio, TX, 78252","Match","Exact","11914 Dragon Ln, SAN ANTONIO, TX, 78252","-98.670784,29.305372","101507939","L"
"482364002429","7475 WESTOVER ST, Houston, TX, 77087","Match","Exact","7475 Westover St, HOUSTON, TX, 77087","-95.296295,29.6767","96092085","L"
"317482001859","3230 BURT ST, Omaha, NE, 68131","Match","Exact","3230 Burt St, OMAHA, NE, 68131","-95.9604,41.266907","116984464","R"
"482364002428","10130 ALDINE WESTFIELD RD, Houston, TX, 77093","Match","Exact","10130 Aldine Westfield Rd, HOUSTON, TX, 77093","-95.349884,29.857956","96056896","L"
"120039000416","444 SW 60TH AVE, Miami, FL, 33144","Match","Exact","444 SW 60th Ave, MIAMI, FL, 33144","-80.293365,25.766611","115975785","R"
"483873004375","1000 PEREZ ST, San Antonio, TX, 78207","Match","Exact","1000 Perez St, SAN ANTONIO, TX, 78207","-98.51376,29.433071","101517323","L"
"120039000417","920 SW 76TH AVE, Miami, FL, 33144","Match","Exact","920 SW 76th Ave, MIAMI, FL, 33144","-80.318245,25.761272","115974891","R"
"481623007253","337 PLEASANT VISTA DR, Dallas, TX, 75217","Match","Exact","337 Pleasant Vista Dr, DALLAS, TX, 75217","-96.64193,32.716896","102961974","R"
"483873004376","107 RALEIGH PL, San Antonio, TX, 78201","Match","Exact","107 Raleigh Pl, SAN ANTONIO, TX, 78201","-98.546265,29.477783","101512060","R"
"120039000418","5222 NW 1ST ST, Miami, FL, 33126","Match","Exact","5222 NW 1st St, MIAMI, FL, 33126","-80.279884,25.772318","115975892","L"
"317866001724","8701 PACIFIC STREET, Omaha, NE, 68114","Match","Exact","8701 Pacific St, OMAHA, NE, 68114","-96.04747,41.24878","116980730","L"
"483873004373","2900 W WOODLAWN AVE, San Antonio, TX, 78228","Match","Exact","2900 W Woodlawn Ave, SAN ANTONIO, TX, 78228","-98.55055,29.456358","101512238","L"
"481623007250","2115 HAMPTON RD, Dallas, TX, 75224","Match","Non_Exact","2115 S Hampton Rd, DALLAS, TX, 75224","-96.85693,32.724754","102945469","R"
"317866001723","7802 HASCALL, Omaha, NE, 68124","Match","Non_Exact","7802 Hascall St, OMAHA, NE, 68124","-96.03412,41.230263","116981259","R"
"481623007251","1614 N ST AUGUSTINE, Dallas, TX, 75217","Match","Non_Exact","1614 N St Augustine Rd, DALLAS, TX, 75217","-96.65691,32.738613","103195908","R"
"120087008188","9659 W WATERS AVE, Tampa, FL, 33635","Match","Exact","9659 W Waters Ave, TAMPA, FL, 33635","-82.599075,28.030693","611913227","R"
"482364002420","5225 TAVENOR LN, Houston, TX, 77048","Match","Exact","5225 Tavenor Ln, HOUSTON, TX, 77048","-95.344215,29.633572","96090659","L"
"480005307796","620 E AFTON OAKS BLVD, San Antonio, TX, 78232","Match","Exact","620 E Afton Oaks Blvd, SAN ANTONIO, TX, 78232","-98.48288,29.608278","101710474","R"
"481970005469","2701 KIMBO RD, Fort Worth, TX, 76111","Match","Exact","2701 Kimbo Rd, FORT WORTH, TX, 76111","-97.306854,32.796223","101858457","L"
"483873004377","2630 SALLY GAY DR, San Antonio, TX, 78223","Match","Exact","2630 Sally Gay Dr, SAN ANTONIO, TX, 78223","-98.45134,29.373283","101534901","R"
"481623007254","4000 BLUE RDG RD, Dallas, TX, 75233","Match","Non_Exact","4000 Blue Ridge Blvd, DALLAS, TX, 75233","-96.88974,32.700203","103191916","L"
"483873004378","3407 CAPITOL AVE, San Antonio, TX, 78201","Match","Exact","3407 Capitol Ave, SAN ANTONIO, TX, 78201","-98.513504,29.484144","101513567","L"
"482364005497","6001 GOLDEN FOREST DR, Houston, TX, 77092","Match","Exact","6001 Golden Forest Dr, HOUSTON, TX, 77092","-95.47845,29.843538","96027825","L"
"481575010727","8003 E SAM HOUSTON PKWY, Houston, TX, 77049","Match","Exact","8005 Sam Houston Pkwy, HOUSTON, TX, 77049","-95.175156,29.832758","96640938","L"
